Document,0,1,2,3,4,5,6,7,8,9,10,11
1394,0.00531,0.00702,0.00722,0.01337,0.8418,0.02562,0.00718,0.00833,0.0081,0.00835,0.00859,0.03496
1395,0.00544,0.00996,0.02483,0.01426,0.00648,0.00866,0.83789,0.01417,0.01509,0.02028,0.03456,0.00838
1396,0.82781,0.01215,0.01405,0.01459,0.01522,0.01725,0.01641,0.01384,0.01292,0.02101,0.01869,0.01605
1397,0.01944,0.04247,0.06044,0.34395,0.04542,0.0656,0.05295,0.11774,0.07006,0.05052,0.06312,0.06827
1398,0.02075,0.04428,0.32166,0.08515,0.0296,0.03991,0.11711,0.06863,0.07721,0.06312,0.0927,0.03989
1399,0.01466,0.0416,0.46487,0.06979,0.02177,0.02828,0.0855,0.06599,0.07724,0.04226,0.05967,0.02836
1400,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1401,0.88266,0.00825,0.00963,0.0099,0.01024,0.01165,0.01128,0.00945,0.00881,0.01444,0.01283,0.01086
1402,0.01478,0.02,0.02116,0.04257,0.39385,0.09036,0.02097,0.02516,0.02374,0.02448,0.02538,0.13389
1403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,0.0041,0.02363,0.02853,0.01865,0.00829,0.01046,0.02582,0.01793,0.0425,0.01378,0.0186,0.01039
1405,0.01946,0.35082,0.0871,0.063,0.03211,0.03732,0.06369,0.05934,0.13861,0.04414,0.05332,0.03779
1406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,0.01872,0.02616,0.02664,0.05448,0.48205,0.10191,0.02648,0.03217,0.03062,0.03059,0.03182,0.13837
1408,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1409,0.01172,0.0302,0.0356,0.38663,0.03077,0.04674,0.03355,0.05803,0.04931,0.03305,0.04084,0.0476
1410,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1413,0.91134,0.00618,0.00734,0.00744,0.00758,0.00867,0.00864,0.00716,0.00664,0.0111,0.00981,0.0081
1414,0.00835,0.01157,0.01355,0.03381,0.03402,0.1932,0.01387,0.01651,0.01494,0.01705,0.01814,0.0941
1415,0.01551,0.42653,0.06006,0.0493,0.02714,0.03059,0.04448,0.04486,0.09696,0.03335,0.03931,0.03125
1416,0.00374,0.90506,0.01066,0.00984,0.00598,0.00683,0.00942,0.00875,0.01722,0.00718,0.00843,0.0069
1417,0.00554,0.03545,0.02839,0.02852,0.00989,0.01214,0.01932,0.0241,0.6525,0.01316,0.01715,0.01252
1418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,0.00716,0.00905,0.01089,0.02315,0.02944,0.48482,0.01113,0.01255,0.01149,0.01405,0.01459,0.077
1420,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,0.00401,0.00978,0.01142,0.05014,0.0181,0.03448,0.01137,0.01525,0.01384,0.01271,0.01446,0.0359
1422,0.01017,0.03077,0.052,0.41824,0.02201,0.02956,0.03611,0.07054,0.06286,0.02896,0.03866,0.03139
1423,0.01113,0.52839,0.05341,0.04049,0.01958,0.0224,0.03504,0.03764,0.09802,0.02493,0.03019,0.02305
1424,0.01652,0.08262,0.22883,0.07251,0.02662,0.0332,0.08736,0.06892,0.17003,0.04599,0.06182,0.03347
1425,0.01062,0.01423,0.01471,0.02838,0.69549,0.05446,0.01455,0.01751,0.01655,0.01686,0.0174,0.07208
1426,0.00986,0.7031,0.03762,0.03044,0.01644,0.0187,0.02713,0.02807,0.06591,0.01983,0.02373,0.01916
1427,0.01071,0.01851,0.04745,0.02643,0.01239,0.01649,0.70254,0.02638,0.02817,0.03567,0.05927,0.01598
1428,0.77345,0.01554,0.01876,0.01887,0.01892,0.0219,0.02236,0.01829,0.01685,0.0291,0.02551,0.02044
1429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,0.01871,0.0417,0.40314,0.07127,0.02539,0.03346,0.10978,0.06474,0.07081,0.05298,0.07479,0.03324
1432,0.01124,0.6851,0.03606,0.03383,0.01948,0.02171,0.02773,0.03022,0.06587,0.02117,0.02511,0.02247
1433,0.01394,0.01926,0.02008,0.03997,0.51053,0.07856,0.01975,0.02381,0.02265,0.02282,0.0237,0.11523
1434,0.85498,0.01042,0.01201,0.01232,0.01259,0.01432,0.01396,0.01185,0.01105,0.01749,0.0157,0.01331
1435,0.77167,0.016,0.01868,0.01936,0.02022,0.02295,0.02173,0.01835,0.0171,0.02784,0.02476,0.02136
1436,0.01385,0.58294,0.04784,0.04481,0.02413,0.02776,0.03967,0.03931,0.08576,0.0301,0.03576,0.02809
1437,0.00568,0.0125,0.0194,0.81093,0.01362,0.01886,0.0153,0.03029,0.0207,0.01425,0.01768,0.02077
1438,0.01076,0.02935,0.05024,0.45792,0.02439,0.03301,0.03587,0.06981,0.05427,0.03036,0.03961,0.03574
1439,0.0048,0.01103,0.01314,0.84118,0.01303,0.01947,0.01204,0.02061,0.0175,0.01199,0.01449,0.02071
1440,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,0.00988,0.02045,0.0304,0.68003,0.02555,0.03616,0.02497,0.04544,0.03245,0.02438,0.02944,0.04085
1442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,0.89398,0.00736,0.00877,0.00888,0.00902,0.01036,0.01036,0.00855,0.00793,0.01336,0.01178,0.00967
1444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1446,0.01671,0.46284,0.06406,0.05645,0.02921,0.03354,0.04934,0.05115,0.12228,0.03646,0.04378,0.03419
1447,0.00744,0.01914,0.75903,0.03291,0.01091,0.0139,0.03455,0.02906,0.03408,0.01907,0.02573,0.01416
1448,0.86169,0.0097,0.01144,0.01163,0.01199,0.01361,0.0134,0.01113,0.01039,0.01709,0.01517,0.01275
1449,0.00283,0.92715,0.00825,0.00758,0.00459,0.00523,0.00712,0.00668,0.01345,0.00543,0.00638,0.0053
1450,0.01886,0.04072,0.39899,0.07264,0.02582,0.0343,0.10946,0.06344,0.06926,0.05464,0.07778,0.03411
1451,0.02002,0.04459,0.32934,0.07922,0.02722,0.03607,0.1314,0.07411,0.07727,0.0588,0.08614,0.03581
1452,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,0.00574,0.00727,0.0085,0.01838,0.02505,0.50174,0.00876,0.01001,0.00912,0.01104,0.01144,0.06023
1454,0.01309,0.37865,0.05582,0.04238,0.02221,0.02545,0.0401,0.03965,0.08994,0.02886,0.03445,0.02587
1455,0.00968,0.02596,0.04855,0.35784,0.0197,0.02682,0.0354,0.09693,0.04911,0.02841,0.03842,0.02771
1456,0.01283,0.21874,0.06258,0.04955,0.02306,0.027,0.04248,0.04367,0.13672,0.03002,0.03689,0.02769
1457,0.00708,0.00931,0.00977,0.01815,0.56473,0.03585,0.00964,0.01123,0.01084,0.01121,0.01154,0.05106
1458,0.01204,0.04025,0.61764,0.04408,0.01753,0.02152,0.05249,0.04037,0.0674,0.02819,0.03654,0.02196
1459,0.00614,0.01104,0.01297,0.03976,0.02909,0.07539,0.01306,0.01638,0.01482,0.01539,0.01688,0.07455
1460,0.00575,0.01047,0.01228,0.03886,0.02638,0.0644,0.01233,0.01562,0.01412,0.01442,0.01587,0.06571
1461,0.01494,0.04088,0.05078,0.46381,0.03416,0.04674,0.04337,0.09346,0.07525,0.0383,0.04919,0.04911
1462,0.0109,0.01474,0.01607,0.03067,0.14362,0.06829,0.01571,0.01796,0.01764,0.01834,0.01903,0.11584
1463,0.01527,0.37578,0.06963,0.0539,0.027,0.03109,0.04793,0.04822,0.12609,0.03447,0.04162,0.03187
1464,0.0185,0.04369,0.06124,0.34733,0.04118,0.05838,0.0536,0.1283,0.07572,0.04892,0.06282,0.06031
1465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1466,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,0.78407,0.01521,0.01761,0.01827,0.01901,0.02151,0.02066,0.0174,0.0162,0.02645,0.02351,0.02007
1468,0.919,0.00573,0.00661,0.00687,0.00723,0.00813,0.0077,0.00649,0.00609,0.00981,0.00875,0.0076
1469,0.00714,0.01637,0.02688,0.0522,0.01211,0.01562,0.02248,0.50593,0.0282,0.01733,0.02289,0.01585
1470,0.00726,0.02545,0.76494,0.02609,0.01044,0.0129,0.03293,0.02447,0.0429,0.01716,0.0224,0.01306
1471,0.72328,0.01955,0.02292,0.02344,0.02395,0.02735,0.02668,0.02254,0.0209,0.03379,0.03015,0.02544
1472,0.01604,0.30475,0.06388,0.05915,0.0291,0.03381,0.04978,0.05267,0.13188,0.03687,0.04459,0.03435
1473,0.7158,0.01988,0.02322,0.02398,0.02475,0.0282,0.02734,0.02292,0.02126,0.03521,0.03118,0.02627
1474,0.01281,0.03155,0.58532,0.05294,0.01809,0.02344,0.06739,0.04767,0.05555,0.0343,0.04737,0.02356
1475,0.01608,0.41808,0.06755,0.06166,0.02948,0.03376,0.04798,0.05633,0.15572,0.03543,0.04308,0.03485
1476,0.02136,0.03062,0.03073,0.06486,0.40102,0.11905,0.03076,0.03757,0.03587,0.0355,0.03707,0.15558
1477,0.00569,0.03153,0.02947,0.03262,0.01029,0.01281,0.02022,0.02614,0.56818,0.01381,0.01821,0.01323
1478,0.01376,0.47142,0.0539,0.04601,0.02417,0.02755,0.04093,0.04243,0.0953,0.03035,0.03615,0.02804
1479,0.00544,0.01576,0.81603,0.02225,0.00791,0.01008,0.0301,0.02041,0.02717,0.01478,0.01991,0.01014
1480,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,0.90398,0.00667,0.00796,0.00804,0.00818,0.00938,0.00938,0.00774,0.00718,0.01207,0.01065,0.00876
1482,0.01871,0.04468,0.06108,0.33645,0.04099,0.05802,0.05475,0.13418,0.0777,0.04977,0.06422,0.05945
1483,0.00991,0.01465,0.02484,0.02433,0.01273,0.01905,0.05158,0.02233,0.02033,0.10786,0.64061,0.01742
1484,0.01132,0.03259,0.60717,0.0519,0.01702,0.02166,0.05861,0.04698,0.05833,0.03077,0.04164,0.02201
1485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1486,0.01204,0.01922,0.0227,0.05954,0.06409,0.26037,0.02305,0.02788,0.02515,0.02798,0.03003,0.19162
1487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1488,0.01444,0.03477,0.04616,0.50353,0.03486,0.04919,0.03956,0.08307,0.0592,0.03683,0.04621,0.05218
1489,0.00541,0.01267,0.02019,0.03997,0.00926,0.0119,0.01683,0.68646,0.02187,0.01302,0.01713,0.01209
